headline,sentiment
Pretax profit rose to EUR 0.6 mn from EUR 0.4 mn in the corresponding period in 2005 .,1
"Pretax profit rose to EUR 1,019 mn from EUR 1,007 in the corresponding period in 2005 .",1
Pretax profit rose to EUR 17.8 mn from EUR 14.9 mn in 2005 .,1
"Pretax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .",1
"Previously , the company had guided for EBIT and sales growth of 20 pct and 10 pct respectively for this year .",1
Previously the company has estimated its operating profit to reach the level of 2005 only .,1
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",1
"Profit for the period was EUR 5.9 mn , up from EUR 1.3 mn .",1
"Profit for the period was EUR 9.8 mn , up from EUR 6.0 mn in 2004 .",1
Revenue grew 12 percent to   x20ac  3.6 billion  US 4.5 billion  .,1
"Revenue in July to September grew 14 percent to  EURO  467 million from a year earlier , the company said Thursday .",1
Revenues at the same time grew 14 percent to 43 million euros .,1
"Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",1
"Sales in Latin America increased by 42 percent to EUR 432mn , and a total of 8.7 mn mobile devices were sold in the area , representing an increase of 32 percent from the corresponding period in 2009 .",1
Sales of clothing developed best .,1
Sanoma Magazines Finland s net sales grew to EUR 140.1 mn from EUR 131.8 mn .,1
"Satama s net profit for the third quarter of 2007 rose to 275,000 euro   395,000  from 270,000 euro   388,000  for the same period of 2006 .",1
"Section  Regional News  The demand in Finnair s Asian traffic , measured in passenger kilometers , was up 34.9 percent in August compare to last year .",1
"SvyturysUtenos Alus , which is controlled by the Nordic group Baltic Beverages Holding  BBH  , posted a 6.1 percent growth in beer sales for JanuarySeptember to 101.99 million liters .",1
That would be an increase from estimated sales of 117 million last year .,1
The agreement expands Tekla Structures  scope of use to bridge design .,1
The aim is to increase sales by at least one fifth in 2006 .,1
"The chain posted sales of 298 million euros for full 2005 , a rise of 19.5 percent , yearonyear .",1
The company expects its net sales in 2008 to increase 510 percent from 2007 .,1
The company expects its net sales in the first half of 2008 to reach the previous year s level .,1
"The company is in the process of building a new fleet and has placed orders for 10 PMax tankers of 65,200 dwt .",1
"The company s operating income  EBIT  totalled EUR 0.0 mn , up from EUR 0.3 mn yearonyear .",1
The EPS outlook was increased by 5.6 pct for 2007 and 7.0 pct for 2008 .,1
"The fair value of the investment properties totaled EUR 2,534.9 mn , up from EUR 2,455.1 mn in 2006 .",1
"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for   x20ac  655.6 million   890US million  , sending the company s share price up 6 percent .",1
"The German company has also signed a code share agreement with another Oneworld member  American Airlines Inc , part of USbased AMR Corp  NYSE  AMR  .",1
"The Helsinkibased company , which also owns the Salomon , Atomic and Suunto brands , said net profit rose 15 percent in the three months through Dec. 31 to   x20ac  47 million   61US million  , from   x20ac  40.8 million a year earlier .",1
The increase in capital stock has been registered in the Finnish Trade Register on 20 November 2006 .,1
The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .,1
The stock rose for a second day on Wednesday bringing its twoday rise to GBX12 .0 or 2.0 percent .,1
The stock rose for a third day on Tuesday bringing its threeday rise to GBX10 .50 or 1.8 percent .,1
The transaction is in line with Aspo s strategy to expand in the Baltic Sea region and in the eastern markets .,1
The transactions would increase earnings per share in the first quarter by some EUR0 .28 .,1
"There has been some recovery of the base metals prices and increased demand for metals in China , however .",1
"This new representation extends Comptel s global presence to a total of 18 countries , serving over 250 customers in over 80 countries worldwide .",1
"TietoEnator itself uses Nokia s Intellisync Mobile Suite s wireless email , calendar , and device management capabilities , and the company will now extend these services to its customers .",1
Total operating revenue grew by 27.6 percent yearonyear to EUR61m .,1
Vacon s cash flow from operations grew to EUR 37.1 mn from EUR 21.9 mn a year ago .,1
"We also strengthen our existing partnership with Cybercom  , says Teleste CTO Esko Myllyla .",1
"Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers .",1
"With the acquisition , the company will expand its offering to North , Central and South America , it said .",1
"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said .",1
YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .,1
" BasWare s product sales grew strongly in the financial period , by 24 percent .",1
" The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 ,  said Magnus Rosen , Ramirent CEO .",1
" The transaction strengthens our position ... in design and branded goods ,  said Fiskars president and CEO Heikki Allonen , pointing out that the two groups have relatively few overlapping operations .",1
1 February 2011  Finnish textile and clothing company Marimekko Oyj HEL  MMO1V said today its preliminary operating profit grew to EUR8 .2 m in 2010 from EUR6 .3 m in 2009 .,1
"Finnish Larox has signed a contract with the Talvivaara Project for the delivery of filters to the Talvivaara nickel mine in Sotkamo , in Finland .",1
Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .,1
Cash flow from operations rose to EUR 52.7 mn from EUR 15.6 mn in 2007 .,1
Commission income rose by 25.7 percent to EUR 16.1 mn from EUR 12.8 mn in 2004 .,1
Componenta s objective with this agreement is to increase business on its existing production lines .,1
"Earnings per share for JanuaryJune 2010 were EUR0 .30 , an increase of 20 percent yearonyear EUR0 .25 .",1
Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,1
"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting socalled third generation mobile technology .",1
"EPS for the quarter came in at 0.36 eur , up from 0.33 eur a year ago and ahead of forecast of 0.33 eur .",1
EPS grew to 0.04 eur from 0.02 eur .,1
Exports grew 16.5 percent to 19.1 million liters .,1
"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro  11.4 mln in fiscal 200506 , ended October 31 , 2006 , from 2.8 mln euro  3.7 mln in the same period of fiscal 200405 .",1
Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro  4.5 mln in 2006 from 2.2 mln euro  2.8 mln in 2005 .,1
"Finnish silicon wafer technology company Okmetic Oyj OMX Helsinki  OKM1V reported on Thursday 30 October an operating profit of EUR7 .4 m for JanuarySeptember 2008 , up from EUR6 .1 m in the corresponding period in 2007 .",1
"Fiskars Brands report net sales of EUR 145.8 mn , up from EUR 138.4 mn .",1
"GeoSentric Oyj s GeoSolutions Business Unit GyPSii , the mobile digital lifestyle application and geomobility social networking platform , has signed an agreement with Nanjing MyNet to make the GyPSii mobile social networking platform available to customers of China Mobile .",1
HELSINKI AFX  Outokumpu Technology said it has signed a 3.5 mln eur agreement with Mongolia s Erdenet Mining Corporation for the engineering of the first HydroCopper plant to be built at the Erdenet mine site .,1
"However , the proportion of the paid standing orders grew in 2009 .",1
"In addition to the demand in Finland , the export of lining stone products also increased .",1
"In JanuarySeptember 2007 , the group s net sales from continuing operations rose to EUR 213.1 mn from EUR 172.6 mn in the corresponding period in 2006 .",1
"In JulySeptember 2008 , YIT s net sales increased to EUR 970.8 mn , compared to EUR 906.8 mn in the corresponding period in 2007 .",1
"In the reporting period , net sales rose by 8 percent yearonyear to EUR64 .3 m , due to the business acquisitions realized during the first half of 200809 , the effect of which was EUR10 .9 m in the review period .",1
"In the reporting period , the company s operating profit grew by 43.2 percent to EUR 6 million .",1
Last year s net sales rose to EUR 68.3 million from EUR 62.2 million .,1
"Last year the company raised its turnover to approximately 7 million litas EUR 2 mln , from 6.1 million litas in 2004 .",1
"ADP News  Nov 18 , 2008  Finnish AC drives manufacturer Vacon Oyj OMX  VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe .",1
Marimekko Group s fullyear net sales are estimated to increase by about 10 percent .,1
Net sales surged by 30 percent to EUR 36 million .,1
"Net sales went up by 1 percent yearonyear to EUR 29 million , affected by the business acquisitions , realized during the previous financial period , the effect of which was EUR 5.1 million on the review period .",1
"Nevertheless , its market share rose to 49.14 percent from 48.51 percent a year earlier .",1
Nokia  the world s largest mobile phone manufacturer  and China Postel  China s largest mobile phone distributor  have a longstanding partnership that continues to grow stronger over time .,1
"OctoberDecember sales were 302 mln eur , or a 25.3 pct increase year on year .",1
"Olvi , which controls a 94 percent stake in Ragutis through A. Le Coq , said in its annual report published earlier this year that the Lithuanian brewery s sales reached 15.04 million euros last year , a rise of 20.4 percent from 12.49 million euros in 2004 .",1
Olvi expects sales and market share to increase in the first quarter of 2010 .,1
Operating profit increased to EUR 14.0 mn from EUR 4.9 mn in the corresponding period in 2005 .,1
Operating profit of the Asian plants grew markedly .,1
"Operating profit totaled EUR 825mn , up from EUR 763mn in 2004 .",1
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn yearonyear .",1
Production capacity will increase from 36 000 to 85 000 tonnes per year and the raw material will continue to be recycled paper and board .,1
Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,1
"Profit per share was EUR 1.03 , up from EUR 0.87 .",1
Return on capital employed rose by 4.8 percentage points to 19.6 percent .,1
"Revenue from July to September grew 21 percent to EURO 2.3 billion , the Finnish company said Thursday .",1
